"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","change","symbol","ENTREZID"
0.542191623631157,-0.123430843067476,0.26,0.269,1,"stable","Pkp3","56460"
0.542889831921632,0.271105829330662,0.146,0.139,1,"stable","Bcl2l1","12048"
0.542998800040419,-0.144018517227424,0.345,0.329,1,"stable","Otud4","73945"
0.543103290410075,-0.297998614647037,0.133,0.14,1,"stable","Tecpr1","70381"
0.543501047665621,-0.329898346914168,0.107,0.1,1,"stable","Ddx19b","234733"
0.543585967852867,-0.457622084995648,0.021,0.018,1,"stable","Gm4924","237412"
0.5437238630061,0.555725848038509,0.046,0.051,1,"stable","Dnajc18","76594"
0.543948069683322,0.148907749616127,0.027,0.031,1,"stable","Kctd11","216858"
0.544487043491012,0.277067174137947,0.102,0.095,1,"stable","Cnpy4","66455"
0.544578804043117,-0.337972265203376,0.422,0.421,1,"stable","Kdm2a","225876"
0.54477313725475,0.110009808496212,0.062,0.056,1,"stable","Prpf40b","54614"
0.544854986338078,0.545015325005262,0.013,0.01,1,"stable","Gm47438","118567859"
0.544944419275577,-0.274001198471301,0.237,0.243,1,"stable","1110065P20Rik","68920"
0.545201452206947,-0.369871029399742,0.269,0.271,1,"stable","Vps13b","666173"
0.545370635683253,-0.310464473926753,0.141,0.151,1,"stable","Stx18","71116"
0.545431969313538,0.153601996294155,0.041,0.037,1,"stable","Zfp697","242109"
0.545490364352845,-0.11538166066911,0.199,0.191,1,"stable","Mxi1","17859"
0.545736083229169,-0.59868326050531,0.046,0.05,1,"stable","Tpcn2","233979"
0.546163170630662,-0.287529929139826,0.107,0.1,1,"stable","Tmx4","52837"
0.546401608565142,-0.438943660993964,0.014,0.017,1,"stable","Lhfpl2","218454"
0.546582322325758,-0.101013801354736,0.11,0.103,1,"stable","Mto1","68291"
0.54663080114548,-0.183731074006569,0.311,0.299,1,"stable","Ash2l","23808"
0.546668166888869,-0.16873600494577,0.24,0.232,1,"stable","Pcgf5","76073"
0.5466801386653,-1.0589031663316,0.025,0.028,1,"stable","C2","12263"
0.54674571462137,0.888536888067307,0.011,0.013,1,"stable","1810062G17Rik","72282"
0.547000048145412,-0.161324805484282,0.069,0.075,1,"stable","Pot1a","101185"
0.547031807498376,-0.225423301426838,0.308,0.318,1,"stable","Ctsa","19025"
0.547111248502342,0.490960749421229,0.021,0.018,1,"stable","Paqr7","71904"
0.547803199432446,-0.214390353354946,0.549,0.528,1,"stable","Man1a2","17156"
0.548761095583618,-0.218591095691594,0.161,0.153,1,"stable","Dexi","58239"
0.548828400868721,0.589706286117004,0.047,0.043,1,"stable","Aldh1a7","26358"
0.549312755805171,-0.25334535987948,0.055,0.061,1,"stable","Gpt","76282"
0.549327410115234,-0.144023410183969,0.163,0.155,1,"stable","Bcorl1","320376"
0.549811453825486,-0.293166629844898,0.191,0.201,1,"stable","Uckl1","68556"
0.549821884312231,0.396000993059445,0.012,0.015,1,"stable","D630011A20Rik","791328"
0.549922998951875,0.119230239568174,0.16,0.17,1,"stable","Mgat3","17309"
0.550318295601022,-0.643807470298547,0.012,0.015,1,"stable","Shh","20423"
0.550353064703664,0.45053656039607,0.028,0.025,1,"stable","Cyb561d1","72023"
0.550744307090973,0.225363049126259,0.202,0.195,1,"stable","Tusc2","80385"
0.55158045669803,-0.565212877949901,0.05,0.045,1,"stable","Nudt12","67993"
0.551851277188035,0.321245654584076,0.103,0.099,1,"stable","Zfp942","73233"
0.5520012104494,-0.297706840131377,0.12,0.128,1,"stable","Tsr3","68327"
0.552037015641921,-0.12279467406865,0.249,0.257,1,"stable","Exph5","320051"
0.552081382068863,-0.120482585813059,0.316,0.302,1,"stable","Sigmar1","18391"
0.552085438197758,-0.267758170445925,0.044,0.039,1,"stable","Amigo1","229715"
0.552220965700733,-0.221827475288389,0.414,0.418,1,"stable","Mtus1","102103"
0.552806032919484,-0.123212418360216,0.043,0.048,1,"stable","A730017L22Rik","613258"
0.553501482639646,-0.609532503435515,0.032,0.036,1,"stable","Ttyh2","117160"
0.553617806260762,-0.125577929825769,0.081,0.075,1,"stable","Cdc14b","218294"
0.554058245638554,-0.197320753979799,0.692,0.679,1,"stable","Pglyrp1","21946"
0.554094869073924,-0.16419587366454,0.027,0.031,1,"stable","Pomgnt2","215494"
0.554211947029637,0.705537304476478,0.042,0.038,1,"stable","Rpusd1","106707"
0.554510906134339,-0.120934926698277,0.262,0.252,1,"stable","Kdm5b","75605"
0.555117166383587,-0.263263823388809,0.247,0.255,1,"stable","Rasef","242505"
0.555203769809847,-0.424107163328068,0.033,0.028,1,"stable","Cnnm2","94219"
0.555320541574318,0.145760899296105,0.151,0.144,1,"stable","Utp23","78581"
0.555913448815849,0.163234944761116,0.219,0.211,1,"stable","Hoxb7","15415"
0.555978135375978,-0.167992041394037,0.139,0.132,1,"stable","Rprd1a","225283"
0.556113941249501,0.135630668492268,0.062,0.057,1,"stable","Ctf1","13019"
0.556388237154291,-0.417553731184732,0.024,0.021,1,"stable","Cdhr1","170677"
0.556393934644078,-0.249928577409541,0.155,0.145,1,"stable","Hmgxb3","106894"
0.557076491616127,0.675671299433083,0.03,0.027,1,"stable","1190005I06Rik","68918"
0.55714837028538,-0.183302148527005,0.105,0.113,1,"stable","Lnx2","140887"
0.557203594063075,-0.240904922619933,0.159,0.149,1,"stable","Qsox2","227638"
0.55731716351806,-0.607688635614562,0.072,0.065,1,"stable","Elmo2","140579"
0.557385026474898,-0.104767535447925,0.079,0.085,1,"stable","Dusp4","319520"
0.557405963471864,-0.225833552594679,0.436,0.442,1,"stable","Oga","76055"
0.557583575017298,-0.268921119553051,0.265,0.273,1,"stable","Kctd10","330171"
0.557645469023168,-0.205362395045455,0.318,0.304,1,"stable","Pak1","18479"
0.557725703949943,0.228721230798578,0.252,0.243,1,"stable","Nrp2","18187"
0.557770976681399,0.469957429388313,0.012,0.009,1,"stable","Evl","14026"
0.558248612695675,-0.205364620860588,0.672,0.66,1,"stable","Mat2a","232087"
0.558252660929001,-0.165593455930762,0.02,0.023,1,"stable","2810021J22Rik","69944"
0.558628592123596,-0.116689658314405,0.259,0.246,1,"stable","G2e3","217558"
0.558847718227445,-0.264019269369521,0.124,0.117,1,"stable","Mcph1","244329"
0.559179226676521,0.720243450904333,0.014,0.017,1,"stable","Rap1gapos","69808"
0.559498282936769,-0.192590654333076,0.141,0.134,1,"stable","Panx1","55991"
0.559535095913861,-0.151834654294952,0.114,0.105,1,"stable","Xdh","22436"
0.559608537536249,-0.581085068038331,0.025,0.028,1,"stable","Nfkbie","18037"
0.559618492166043,0.189574640368301,0.059,0.054,1,"stable","Nos1ap","70729"
0.559686876572091,-0.183365696496887,0.166,0.157,1,"stable","Ppp4r1","70351"
0.559745389120875,-0.143989353275642,0.101,0.108,1,"stable","Rgl2","19732"
0.560133133876245,0.561341721877387,0.031,0.035,1,"stable","Acad10","71985"
0.560274439148319,-0.225644796118946,0.297,0.309,1,"stable","Elk4","13714"
0.560360844584795,-0.342974940663254,0.012,0.009,1,"stable","Zfp37","22696"
0.560385509739088,-0.178425608349041,0.016,0.019,1,"stable","Prkch","18755"
0.560881590772264,0.258931967497495,0.024,0.021,1,"stable","Fah","14085"
0.561170842902272,-0.30450388905189,0.182,0.191,1,"stable","Rnf13","24017"
0.561254557668444,0.129404818603363,0.041,0.037,1,"stable","Pask","269224"
0.561287207393715,0.244668505757628,0.012,0.009,1,"stable","Opn3","13603"
0.56130566217205,-0.254912260057329,0.114,0.107,1,"stable","Ippk","75678"
0.561447654929568,-0.269474113328267,0.119,0.126,1,"stable","Neurl4","216860"
0.561497152000906,-0.178876459779844,0.324,0.312,1,"stable","Babam1","68251"
0.561791475093283,-0.167716757585184,0.219,0.21,1,"stable","Dym","69190"
0.561939769704053,-0.113601542219954,0.059,0.054,1,"stable","Pex10","668173"
0.562088906885987,-0.139825134944304,0.341,0.349,1,"stable","Ctdspl","69274"
0.562098043053281,0.611478509180847,0.023,0.02,1,"stable","Gm20522","105245272"
0.562284117793773,-0.143029874593467,0.054,0.06,1,"stable","Zmym6","100177"
0.562921395711906,-0.254555809744255,0.02,0.017,1,"stable","Usp35","244144"
0.562980780221268,-0.350656563074866,0.291,0.294,1,"stable","Mcc","328949"
0.563062952155743,0.14620420153352,0.02,0.017,1,"stable","Wdr35","74682"
0.563068607455049,-0.194880287075221,0.104,0.111,1,"stable","Ncf2","17970"
0.563142152588315,0.268915083597642,0.012,0.009,1,"stable","4732490B19Rik","319871"
0.563147118145274,-0.122622934257108,0.276,0.267,1,"stable","Traf7","224619"
0.56323920717529,0.383829971784135,0.052,0.047,1,"stable","Gm20342","100504668"
0.563483713686426,0.122866835204188,0.053,0.048,1,"stable","Ccp110","101565"
0.563513496126333,-0.212756608234367,0.012,0.009,1,"stable","Rab26","328778"
0.564037182857114,-0.341416297891298,0.095,0.088,1,"stable","Tgds","76355"
0.564050967929604,-0.325728734445011,0.336,0.338,1,"stable","Slc20a1","20515"
0.564578754258354,-0.590669034518787,0.008,0.01,1,"stable","Zfp174","385674"
0.564611391001012,-0.146708406248783,0.213,0.202,1,"stable","Mau2","74549"
0.564953551889798,-0.163935046470158,0.396,0.398,1,"stable","Jmjd1c","108829"
0.56510599862325,-0.120104486160829,0.136,0.127,1,"stable","Brf1","72308"
0.565188356762815,0.572047818856644,0.02,0.017,1,"stable","Arnt2","11864"
0.565293909423304,-0.738724166886777,0.016,0.019,1,"stable","Lurap1","68075"
0.565513542366466,-0.161103613954894,0.099,0.092,1,"stable","Mical3","194401"
0.566170204422471,-0.388102164420016,0.226,0.212,1,"stable","Lgals8","56048"
0.566173364097196,-0.32642890334868,0.167,0.173,1,"stable","Camta2","216874"
0.566488485838961,-0.438456328399927,0.012,0.009,1,"stable","Zmynd12","332934"
0.566530938664513,0.50875226422463,0.03,0.027,1,"stable","4732465J04Rik","414105"
0.56660813526987,-0.120826421039052,0.119,0.127,1,"stable","Gin1","252876"
0.566808950834425,-0.640218622399352,0.063,0.057,1,"stable","Slc12a9","83704"
0.56685517421767,0.702945904355336,0.023,0.02,1,"stable","Bcam","57278"
0.566910595284204,-0.336857902056464,0.02,0.023,1,"stable","AA386476","546058"
0.566957508749695,-0.110388636804611,0.085,0.079,1,"stable","Dhrs13","70451"
0.567106242733926,0.228981335698861,0.046,0.042,1,"stable","Gpr19","14760"
0.567376671838304,-0.213070608841706,0.058,0.064,1,"stable","Fbf1","217335"
0.567418770839385,1.18735818084618,0.046,0.042,1,"stable","Zfp428","232969"
0.56753431232887,-0.316137875567644,0.262,0.269,1,"stable","Trim8","93679"
0.567596490854417,0.294142413779485,0.048,0.044,1,"stable","Zfp874b","408067"
0.56761684407581,-0.266972488025903,0.102,0.11,1,"stable","Rnf215","71673"
0.567838054170185,-0.868456496906953,0.008,0.01,1,"stable","Stx11","74732"
0.568186133623719,-0.118579671200764,0.572,0.579,1,"stable","Trib1","211770"
0.568239474334835,-0.215549595134803,0.03,0.034,1,"stable","Rep15","66532"
0.568464191260921,-0.540248598497115,0.104,0.109,1,"stable","Hdac7","56233"
0.569084897444086,-0.205689556312464,0.165,0.156,1,"stable","Dusp19","68082"
0.569488588670322,-0.336695326563043,0.356,0.352,1,"stable","Gigyf2","227331"
0.570017336192684,-0.47490259234096,0.023,0.027,1,"stable","Trmt9b","319582"
0.570087549794523,0.263228088154267,0.157,0.152,1,"stable","Insc","233752"
0.570185894074112,-0.560883036149613,0.054,0.049,1,"stable","Rrm2b","382985"
0.570563878151385,-0.182784407354271,0.202,0.21,1,"stable","Erc1","111173"
0.570565118809494,-0.362687565941595,0.033,0.029,1,"stable","Fam149a","212326"
0.570679376832169,-0.164104055307711,0.113,0.121,1,"stable","Cradd","12905"
0.571264498674625,-0.525360710243942,0.035,0.039,1,"stable","Vldlr","22359"
0.571273020827455,0.222043875105006,0.185,0.181,1,"stable","Cyp39a1","56050"
0.571378560410172,-0.297484283044819,0.344,0.348,1,"stable","Mlxip","208104"
0.571554253648473,0.372192297156372,0.053,0.048,1,"stable","Large1","16795"
0.572064522291969,-0.107379014399909,0.142,0.135,1,"stable","Nbn","27354"
0.572065841186214,0.386781152096477,0.047,0.052,1,"stable","Slc2a8","56017"
0.572170202401071,0.659155437213445,0.016,0.019,1,"stable","Ccdc126","57895"
0.572202413067804,0.605373188864574,0.039,0.035,1,"stable","Ly6g6d","114654"
0.572215086676839,-0.174573120598474,0.062,0.067,1,"stable","Elp6","72341"
0.572224346809165,-0.36133764136405,0.083,0.078,1,"stable","Smug1","71726"
0.572312894338599,-0.135657170654965,0.128,0.12,1,"stable","Pdp2","382051"
0.572353273077103,-0.414543331353009,0.11,0.116,1,"stable","1600020E01Rik","72012"
0.572918903101111,-0.252017485876032,0.052,0.057,1,"stable","Fam72a","108900"
0.573238968406167,-0.292197070910075,0.484,0.476,1,"stable","Lgals3bp","19039"
0.573835702405968,-0.328731961714006,0.191,0.202,1,"stable","Fpgs","14287"
0.574380133400302,-0.19810702026379,0.301,0.307,1,"stable","Slmap","83997"
0.574415462624129,-0.193585790702401,0.215,0.204,1,"stable","Rnf216","108086"
0.574486530669664,-0.385549136049115,0.178,0.182,1,"stable","Ciz1","68379"
0.574518494964384,-0.31914708344486,0.136,0.128,1,"stable","Frat1","14296"
0.57459066911007,0.315497141559439,0.167,0.161,1,"stable","Zcchc10","67966"
0.574848521921545,-0.342721594682539,0.12,0.127,1,"stable","Edc3","353190"
0.574869862756356,-0.297879043956662,0.126,0.133,1,"stable","Tmem79","71913"
0.574988574496924,-0.212611690594037,0.049,0.044,1,"stable","Arid3b","56380"
0.575137388892416,-0.152630273990974,0.085,0.079,1,"stable","Pctp","18559"
0.575852985450257,0.293759792624877,0.091,0.085,1,"stable","Hsf2","15500"
0.576302732626946,0.413470112353601,0.01,0.012,1,"stable","Gm16062","100504104"
0.57649044666187,-0.888166645351774,0.01,0.012,1,"stable","Nap1l3","54561"
0.576990623548573,0.702129478641072,0.095,0.09,1,"stable","Hoxb5","15413"
0.576995847554021,-0.111798034022839,0.246,0.235,1,"stable","Slc35f5","74150"
0.577405611368732,-0.666245510164051,0.052,0.057,1,"stable","Oip5","70645"
0.577447870032475,-0.65117177485461,0.02,0.017,1,"stable","Nexn","68810"
0.577735751358602,-0.277731880963491,0.124,0.117,1,"stable","Fadd","14082"
0.577806001487852,0.289364630725082,0.036,0.032,1,"stable","Nat8f1","66116"
0.577848052030778,-0.177576562410529,0.163,0.155,1,"stable","Tnip3","414084"
0.577993881032897,-0.389718890661721,0.102,0.108,1,"stable","Gstcd","67553"
0.578040592619476,0.701818693467398,0.011,0.009,1,"stable","6330415G19Rik","320020"
0.578051566422352,-0.716102813030692,0.025,0.028,1,"stable","2500002B13Rik","78353"
0.578262747244291,-0.762590228540803,0.134,0.14,1,"stable","Akt2","11652"
0.578408238684945,0.410694080209272,0.015,0.012,1,"stable","Sfrp1","20377"
0.578496727372506,-0.196702995400766,0.086,0.08,1,"stable","Cmpk2","22169"
0.578520258739821,0.176826614133234,0.113,0.107,1,"stable","Cdkn2b","12579"
0.578575556943955,0.721371554480737,0.015,0.012,1,"stable","Lsmem1","380755"
0.578645058738914,0.268122785759844,0.02,0.023,1,"stable","Gm5141","380850"
0.578811065443861,-0.16465868338984,0.143,0.134,1,"stable","Lancl1","14768"
0.578867873992631,-0.386037380519436,0.236,0.244,1,"stable","Cog8","97484"
0.579371806077717,-0.356352825473574,0.07,0.064,1,"stable","0610009L18Rik","66838"
0.579583405521209,0.303964976612838,0.165,0.16,1,"stable","Dusp16","70686"
0.579731436827438,-0.64416064959487,0.093,0.1,1,"stable","Rbsn","78287"
0.579974935039475,-0.240543195671718,0.146,0.153,1,"stable","Wwc2","52357"
0.580082443913349,1.08600840253688,0.015,0.012,1,"stable","Zfp661","72180"
0.580161652200397,-0.179469952671982,0.661,0.645,1,"stable","BC005537","79555"
0.580220795398144,0.283931455996343,0.011,0.009,1,"stable","Pfkfb1","18639"
0.580389930770745,0.258883546945318,0.065,0.071,1,"stable","Kifc3","16582"
0.580588953894581,0.249068868452023,0.089,0.097,1,"stable","Gm20275","100504539"
0.580617609565402,0.177738629011509,0.011,0.009,1,"stable","A330040F15Rik","74333"
0.580816064298441,0.18274544421668,0.011,0.009,1,"stable","Exd1","241624"
0.581515375931903,-0.261652660663411,0.101,0.095,1,"stable","Sox6","20679"
0.581610200623156,0.536246220265951,0.011,0.009,1,"stable","Smbd1","381043"
0.581627233746041,0.779765897538049,0.038,0.034,1,"stable","Cst6","73720"
0.582148632287642,-0.162806700379821,0.214,0.218,1,"stable","Baiap2","108100"
0.582802356011649,1.23093070486523,0.011,0.009,1,"stable","Ltb","16994"
0.58294642925389,-0.100172063124251,0.187,0.177,1,"stable","Gucd1","68778"
0.582968442394705,0.168239036744244,0.196,0.192,1,"stable","Nkiras2","71966"
0.583398860931335,-0.578699498860722,0.011,0.009,1,"stable","Gm31645","102633946"
0.583480383242968,-0.516826462055889,0.066,0.06,1,"stable","Zdhhc18","503610"
0.583526264900881,-0.342685268611481,0.05,0.055,1,"stable","Abca1","11303"
0.583779360294089,-0.294002008975744,0.221,0.209,1,"stable","Ralgds","19730"
0.583872117899694,0.55609992185909,0.112,0.107,1,"stable","Ubl7","69459"
0.583941711996041,0.703895713915968,0.015,0.012,1,"stable","Thpo","21832"
0.584813977519821,0.280659611029813,0.121,0.115,1,"stable","Polm","54125"
0.58488310592414,-0.289173086826408,0.058,0.053,1,"stable","Ccdc120","54648"
0.584950440304369,0.262243838043124,0.015,0.012,1,"stable","Ulbp1","77777"
0.585053299868552,-0.109672426325013,0.111,0.118,1,"stable","Sapcd2","72080"
0.58545510800537,0.252720186452691,0.015,0.012,1,"stable","Plet1os","69631"
0.586139132016964,-0.343689366501031,0.152,0.16,1,"stable","Zfp609","214812"
0.58685547717763,-0.154080041011137,0.344,0.347,1,"stable","Spen","56381"
0.587494684576325,-0.341034814718884,0.136,0.142,1,"stable","Med16","216154"
0.587592439736232,-0.371813408701757,0.238,0.227,1,"stable","Ube3c","100763"
0.587789388142348,-0.130873870821785,0.081,0.076,1,"stable","Nrde2","217827"
0.587819459762691,-0.157795056236173,0.443,0.422,1,"stable","Prpf19","28000"
0.587822809392698,-0.614561071299545,0.04,0.045,1,"stable","Trim68","101700"
0.587914585128107,-0.445319015541898,0.084,0.09,1,"stable","Sirt6","50721"
0.587946253466691,0.127741472926024,0.1,0.094,1,"stable","Yju2","72886"
0.58797451761798,-0.116831275880364,0.026,0.023,1,"stable","Wfdc17","100034251"
0.588143344197884,-0.604528542507367,0.046,0.042,1,"stable","Rasl11a","68895"
0.58831038304783,-0.140064881050532,0.298,0.306,1,"stable","Alcam","11658"
0.588593346860803,0.444118786914102,0.074,0.069,1,"stable","Usp21","30941"
0.588707552583444,-0.259886473222162,0.089,0.096,1,"stable","Rac3","170758"
0.588780165114706,-0.446902273163067,0.011,0.009,1,"stable","4933427D14Rik","74477"
0.588950834293746,0.301925577082148,0.086,0.081,1,"stable","Hyls1","76832"
0.589327059719867,-0.743631140418899,0.03,0.033,1,"stable","Snx8","231834"
0.589456244487946,-0.30417332088547,0.255,0.262,1,"stable","Otud5","54644"
0.589499633885072,0.383838180183449,0.104,0.1,1,"stable","Adprm","66358"
0.589697778264011,-0.128060215517236,0.374,0.376,1,"stable","Trip12","14897"
0.589762205847086,0.361531110255532,0.032,0.028,1,"stable","4930554I06Rik","75354"
0.590179049975298,-0.413525983493081,0.011,0.009,1,"stable","Arhgef17","207212"
0.590268314892526,0.362052151383171,0.157,0.154,1,"stable","Zfp518a","72672"
0.590345087288465,-0.27340627511343,0.231,0.223,1,"stable","Rragc","54170"
0.590512869416961,-0.22928016762795,0.015,0.012,1,"stable","Irx3","16373"
0.590629874446135,0.104309744487585,0.225,0.221,1,"stable","Rras2","66922"
0.591080439536258,-0.152856167588317,0.045,0.041,1,"stable","0610040B10Rik","67672"
0.5912774678643,-0.937352414709832,0.015,0.018,1,"stable","Wdr25","212198"
0.59135194940826,0.12753818858992,0.139,0.133,1,"stable","Faap100","71885"
0.591426794737459,-0.220370229176628,0.577,0.545,1,"stable","Ythdc1","231386"
0.591511671095975,-0.176993173414066,0.317,0.305,1,"stable","Nrbp1","192292"
0.591696992140898,-0.142177563329605,0.223,0.23,1,"stable","Ino80b","70020"
0.592170282338373,0.899825285312729,0.01,0.012,1,"stable","Pvt1","19296"
0.592318219899517,-0.121561416804544,0.033,0.037,1,"stable","Slc25a12","78830"
0.592375511984155,-0.370350833394241,0.014,0.016,1,"stable","Gm12359","100037262"
0.592417872272677,-0.283376584985536,0.094,0.1,1,"stable","Cep68","216543"
0.592486805619797,-0.480569671827661,0.033,0.029,1,"stable","Zc3h12c","244871"
0.592586614108215,-0.175098089597232,0.079,0.085,1,"stable","Zfp65","235907"
0.592703888534037,-0.185419232571243,0.541,0.525,1,"stable","Smad4","17128"
0.592708849120261,0.121668037123892,0.022,0.019,1,"stable","Zfp493","72958"
0.592798180511888,-0.418952476663284,0.07,0.075,1,"stable","Plxna1","18844"
0.593036344578578,-0.143495243244472,0.568,0.534,1,"stable","Pkn2","109333"
0.593211801466125,-0.554461228336933,0.053,0.058,1,"stable","Cdan1","68968"
0.593425626039518,-0.455768329548083,0.085,0.08,1,"stable","Tada2b","231151"
0.593883184566989,0.14615813301144,0.161,0.155,1,"stable","Lockd","381822"
0.594095514243802,-0.154497387548462,0.14,0.149,1,"stable","Map2k6","26399"
0.594910004975229,-0.362172998742059,0.121,0.126,1,"stable","Ces2a","102022"
0.595728118082913,-0.71350363001345,0.026,0.023,1,"stable","Stx1a","20907"
0.596250558186011,-0.292215298440383,0.171,0.177,1,"stable","Sel1l3","231238"
0.596386999633772,0.26170427107865,0.037,0.042,1,"stable","1700001L05Rik","69291"
0.596747189690492,-0.334773273848831,0.135,0.141,1,"stable","Mettl17","52535"
0.596749748604986,-0.121044197607385,0.308,0.316,1,"stable","Ppfia1","233977"
0.596804143757984,-0.77677048030755,0.084,0.089,1,"stable","Helq","191578"
0.597148990570325,0.394251076472086,0.086,0.081,1,"stable","Xk","22439"
0.597244092194164,-0.188061718181073,0.153,0.16,1,"stable","Braf","109880"
0.597333411687575,-0.159933554169944,0.014,0.016,1,"stable","Gngt2","14710"
0.597515197720864,-0.190353045123044,0.406,0.385,1,"stable","Ogt","108155"
0.597682524663048,-0.610420838287905,0.024,0.027,1,"stable","Mb21d2","239796"
0.59781605077525,-0.121912134502157,0.311,0.298,1,"stable","Cflar","12633"
0.598033727955519,0.436886174736826,0.032,0.028,1,"stable","Ccn3","18133"
0.598093059360781,-0.582784263018325,0.054,0.059,1,"stable","Sdccag8","76816"
0.598369007129818,-0.100460123051104,0.387,0.369,1,"stable","Gnl3","30877"
0.598500764601057,0.133724381800752,0.132,0.126,1,"stable","Ccdc18","73254"
0.599285653675106,-0.248407125464485,0.067,0.072,1,"stable","Zfp599","235048"
0.599291999583118,-0.282114721711358,0.181,0.173,1,"stable","Rbl2","19651"
0.599320395238085,-0.285861872651253,0.07,0.075,1,"stable","Nsmaf","18201"
0.599467612208412,-0.515883075714767,0.095,0.1,1,"stable","Med26","70625"
0.599764626502324,0.715809639249248,0.04,0.036,1,"stable","Lipa","16889"
0.599801171052767,-0.182268651861413,0.148,0.14,1,"stable","Tmem127","69470"
0.599848705845893,-0.263020060349812,0.107,0.113,1,"stable","Abca3","27410"
0.599882403068277,-0.16054782617445,0.071,0.077,1,"stable","Zfp820","75424"
0.600404118232289,0.239198329174295,0.046,0.042,1,"stable","Tmem35a","67564"
0.60043530186748,-0.145057148972447,0.075,0.081,1,"stable","Tmc8","217356"
0.60045182600314,0.209107685186801,0.066,0.061,1,"stable","Ccl20","20297"
0.600622047489479,-0.15426693824466,0.308,0.317,1,"stable","Bag6","224727"
0.600674908454313,-0.366017222382764,0.14,0.133,1,"stable","Gmeb1","56809"
0.600875496114818,-0.322683644423779,0.407,0.406,1,"stable","Abhd17c","70178"
0.600977134688164,-0.304285847282377,0.129,0.122,1,"stable","Cnnm3","94218"
0.600991365891932,-0.121907816684625,0.143,0.135,1,"stable","Rrp1b","72462"
0.601164404693094,-0.539113076108405,0.095,0.101,1,"stable","Ttf2","74044"
0.601198561794617,-0.831171938710645,0.06,0.064,1,"stable","Parp3","235587"
0.601437824723771,0.224423170119868,0.031,0.027,1,"stable","Mtcp1","17763"
0.601540483828651,-0.159163254125297,0.033,0.037,1,"stable","Ceacam20","71601"
0.601741917900094,-0.480230907431515,0.097,0.09,1,"stable","Sprtn","244666"
0.601838559420339,0.276968056974661,0.04,0.036,1,"stable","Tspan6","56496"
0.601867156110745,-0.186347350117771,0.036,0.032,1,"stable","Rdh1","107605"
0.601870593293509,-0.159231741812992,0.081,0.075,1,"stable","Ska3","219114"
0.601989981768033,-0.920592551925749,0.026,0.023,1,"stable","Xkr6","219149"
0.602106668647678,-0.529319847314929,0.092,0.085,1,"stable","Lrrc14","223664"
0.602143902525067,0.131337365287338,0.014,0.016,1,"stable","Ap5b1","381201"
0.602236654020795,-0.444532077357696,0.39,0.391,1,"stable","Fasn","14104"
0.602245630452714,0.333419005991339,0.046,0.042,1,"stable","Mipol1","73490"
0.602282765830485,-0.167179537557458,0.2,0.191,1,"stable","Tmem214","68796"
0.603139499385865,-0.171017122300359,0.022,0.026,1,"stable","Prdm9","213389"
